id,title,description,link,image_link,price,sale_price,availability,condition,brand,google_product_category,custom_label_0
RSP-126,Pink Mist Love Hydrangea Rose Bouquet & Boutonniere Set,"Pink Mist Love pink hydrangea rose bouquet and boutonniere set featuring pink hydrangeas and roses, soft pink mist tones creating romantic wedding atmosphere. Set includes bridal bouquet and groom boutonniere, handcrafted by HK florist. 3 days pre-order, fresh imported flowers with complimentary card, delivery across Hong Kong, great value choice for pink themed weddings.",https://www.royalspl.shop/en/product-detail.html?id=329,https://static.wixstatic.com/media/641b73_b133effed7f44b9c8a2a63db0a6f1b1a~mv2.jpg,680.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-127,Poetic White Phalaenopsis Asparagus Amaranthus Bouquet,"Poetic White Veil phalaenopsis asparagus white amaranthus ribbon bouquet featuring imported phalaenopsis, asparagus fern and white amaranthus, elegant and flowing ribbon design, picturesque pure white romance. Handcrafted by Hong Kong florist, perfect for pure white themed weddings. 3 days pre-order, fresh imported flowers with complimentary card, delivery across HK, creating dreamy wedding atmosphere.",https://www.royalspl.shop/en/product-detail.html?id=330,https://static.wixstatic.com/media/641b73_42302a06ce484af6ae84abd932bc3af8~mv2.png,1280.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-128,Passionate Love Red Rose Red Bean Bridal Bouquet,"'Passionate Love' Bridal Bouquet with Imported Red Roses & Hypericum Berries. Crafted by RoyalSpl Florist Hong Kong. Vibrant red roses symbolise ardent love, while hypericum berries represent longing and devotion. Ideal for Chinese‑style weddings and civil ceremonies. Fresh imported flowers with Hong Kong‑wide flower delivery, complimentary greeting card included, a classic bridal bouquet choice for Hong Kong weddings.",https://www.royalspl.shop/en/product-detail.html?id=331,https://static.wixstatic.com/media/641b73_e8055bfc787f436ba045e23d18a94537~mv2.jpg,780.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-129,Spring Waltz Tulip Phalaenopsis Ping Pong Chrysanthemum Bouquet,"Spring Waltz tulip phalaenopsis ping pong chrysanthemum bouquet featuring imported tulips, phalaenopsis and ping pong chrysanthemums, fresh elegant combination as touching as a spring waltz. Handcrafted by Hong Kong florist, symbolizing eternal love and happiness. 3 days pre-order, fresh imported flowers with complimentary card, delivery across HK, perfect for spring weddings.",https://www.royalspl.shop/en/product-detail.html?id=332,https://static.wixstatic.com/media/641b73_493a06d3888f4ed5a4013e3433e1f77c~mv2.jpg,1380.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-130,Pink Butterfly Dance Light Pink Rose Phalaenopsis Lisianthus Bouquet,"Pink Butterfly Dance light pink rose phalaenopsis eustoma bouquet featuring light pink roses, imported phalaenopsis and white eustoma, light and graceful like butterflies dancing among flowers. Handcrafted by Hong Kong florist, pink romance perfect for dreamy weddings. 3 days pre-order, fresh imported flowers with complimentary card, delivery across HK, ideal for pink themed weddings.",https://www.royalspl.shop/en/product-detail.html?id=333,https://static.wixstatic.com/media/641b73_44cbacb7234a4a54a6d6d4eddfedb4ba~mv2.png,1388.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-131,Ocean Heart Diana Rose Ocean Song Bouquet & Boutonniere Set,"Ocean Heart Diana Rose Ocean Song bouquet and boutonniere set featuring Diana roses, Ocean Song roses, hydrangeas and eustoma, dreamy purple tones creating romantic wedding atmosphere. Set includes bridal bouquet and groom boutonniere, handcrafted by HK florist. 3 days pre-order, fresh imported flowers delivered across Hong Kong, perfect for purple themed weddings.",https://www.royalspl.shop/en/product-detail.html?id=334,https://static.wixstatic.com/media/641b73_a8c1193360904ea097f1b46c6889087a~mv2.jpg,680.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-132,Scarlet Embrace Red Rose Bridal Bouquet,"Scarlet Embrace red rose bridal bouquet featuring premium imported red roses with greenery, passionate scarlet color conveying fiery love. Handcrafted by RoyalSpl Florist Hong Kong, symbolizing eternal love and happiness, perfect for Chinese weddings, ceremonies and photoshoots. 3 days pre-order, fresh imported flowers delivered across HK with complimentary greeting card.",https://www.royalspl.shop/en/product-detail.html?id=335,https://static.wixstatic.com/media/641b73_4caff64b349a4adcbbb77449401988ec~mv2.jpg,780.00 HKD,,preorder,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,新娘花禮
RSP-133,Japanese Preserved Rose Bouquet - M-0029,"Japanese Preserved Rose Bouquet M0029 featuring 5 imported white preserved roses, professionally processed to retain natural texture and color, symbolizing everlasting affection. Handcrafted by RoyalSpl Florist Hong Kong, elegant minimalist style, perfect for first meetings, birthdays and everyday gifting. No watering needed, long-lasting keepsake, delivery across HK.",https://www.royalspl.shop/en/product-detail.html?id=336,https://static.wixstatic.com/media/641b73_e0f782e051bc4e72a5cb5c9bdf38a40e~mv2.jpg,680.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,"即日鮮花, 日式永生花"
RSP-134,Japanese Preserved Rose Bouquet - M-0026,"Japanese Preserved Rose Bouquet M0026 featuring 5 imported blue preserved roses, dreamy blue tones as deep and charming as starlight, professionally processed for long-lasting beauty. Handcrafted by Hong Kong florist, elegant minimalist style, perfect for birthdays, Valentines and anniversaries. No watering needed, symbolizing eternal love, delivery across HK.",https://www.royalspl.shop/en/product-detail.html?id=337,https://static.wixstatic.com/media/641b73_dd2df319be954bdf8a39a780203a5c3b~mv2.jpg,680.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,"即日鮮花, 日式永生花"
RSP-135,Japanese Preserved Rose Bouquet束,"Japanese Preserved Rose Bouquet featuring 5 imported pink preserved roses, soft pink tones as sweet and touching as first love, professionally processed to retain natural texture. Handcrafted by RoyalSpl Florist Hong Kong, elegant minimalist style, perfect for birthdays, Valentines and Mothers Day. No watering needed, long-lasting keepsake, delivery across HK.",https://www.royalspl.shop/en/product-detail.html?id=338,https://static.wixstatic.com/media/641b73_8277920903d6411f987d9611fadb6500~mv2.jpg,780.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,"即日鮮花, 日式永生花"
RSP-136,Japanese Preserved Bouquet - 5 Stems 紅玫瑰,"Japanese Preserved Bouquet - 5 Red Roses featuring 5 preserved real red roses, passionate red conveying fiery love, professionally processed for long-lasting beauty. Handcrafted by Hong Kong florist, elegant minimalist style, perfect for Valentines, proposals, anniversaries and birthdays. No watering needed, symbolizing eternal love and passion, delivery across HK.",https://www.royalspl.shop/en/product-detail.html?id=339,https://static.wixstatic.com/media/641b73_059e1d71961243958ff480e25a3a743c~mv2.jpg,680.00 HKD,,in stock,new,RoyalSpl Florist,Home & Garden > Plants > Flowers,"即日鮮花, 日式永生花"
